Unnamed: 0,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,International Reputation,Weak Foot,Skill Moves,Work Rate,Real Face,Position,Release Clause,Wage_ok
2068,L. Orbán,29,Argentina,74,74,Racing Club,€4.4M,€18K,1.0,3.0,2.0,Medium/ Medium,No,CB,€6.6M,1
2069,A. Hamdallah,27,Morocco,74,74,Al Nassr,€6M,€35K,1.0,3.0,3.0,Medium/ Low,No,ST,€10.2M,1
2070,R. Tapia,22,Peru,74,79,Feyenoord,€6.5M,€10K,1.0,4.0,3.0,Medium/ Medium,No,RDM,€9.6M,1
2071,O. Watkins,22,England,74,81,Brentford,€8M,€35K,1.0,3.0,3.0,High/ High,No,RW,€16.8M,1
2072,Duirval Diniz,34,Brazil,74,74,Atlético Paranaense,€1.7M,€13K,1.0,3.0,2.0,Medium/ Medium,No,RCB,€3.2M,1
2073,Arribas,29,Spain,74,74,U.N.A.M.,€4.4M,€18K,2.0,3.0,2.0,Medium/ Medium,No,RCB,€7.4M,1
2074,B. Dabo,26,Burkina Faso,74,77,Fiorentina,€7M,€43K,1.0,3.0,4.0,High/ High,No,CM,€12.4M,1
2075,G. Lezcano,31,Argentina,74,74,Monarcas Morelia,€4.9M,€12K,1.0,4.0,3.0,Medium/ Medium,No,RW,€8.4M,1
2076,Bebeto,28,Brazil,74,74,Clube Sport Marítimo,€4.4M,€10K,1.0,2.0,3.0,Medium/ Medium,No,RB,€9.3M,1
2077,L. Sobiech,27,Germany,74,74,1. FC Köln,€4.7M,€17K,1.0,3.0,2.0,Medium/ Medium,No,CB,€7.1M,1
2078,Guerrero,27,Spain,74,74,Olympiacos CFP,€6M,€1K,1.0,3.0,3.0,High/ High,No,ST,€13.2M,1
2079,K. Boutaïb,31,Morocco,74,74,Yeni Malatyaspor,€5M,€15K,1.0,3.0,3.0,High/ Medium,No,ST,€10M,1
2081,M. Krohn-Dehli,35,Denmark,74,74,Deportivo de La Coruña,€2.4M,€7K,2.0,4.0,3.0,Medium/ Medium,No,CM,€3.8M,1
2082,Lucas Torró,23,Spain,74,81,Eintracht Frankfurt,€7M,€22K,1.0,3.0,2.0,Medium/ Medium,No,CDM,€13.3M,1
2083,J. Vossen,29,Belgium,74,74,Club Brugge KV,€5.5M,€22K,2.0,4.0,3.0,High/ High,No,ST,€8.3M,1
2085,M. Pasqual,36,Italy,74,74,Empoli,€650K,€9K,2.0,2.0,3.0,Medium/ Medium,No,LB,€1.2M,1
2086,Zubeldia,21,Spain,74,81,Real Sociedad,€8M,€17K,1.0,3.0,3.0,Medium/ Medium,No,CM,€18.4M,1
2087,Da Costa,34,Brazil,74,74,Bologna,€2.3M,€20K,1.0,2.0,1.0,Medium/ Medium,No,GK,€3.9M,1
2088,D. Kolář,32,Czech Republic,74,74,Viktoria Plzeň,€4.4M,€1K,1.0,4.0,3.0,Medium/ Low,No,CAM,€9.6M,1
2089,M. Zaldivia,27,Argentina,74,76,Colo-Colo,€5.5M,€8K,1.0,4.0,2.0,Medium/ Medium,No,RCB,€8.1M,1
2090,S. Ghoddos,24,Iran,74,79,Amiens SC,€7.5M,€16K,1.0,3.0,3.0,High/ Medium,Yes,LM,€15.6M,1
2091,A. Bălută,24,Romania,74,77,SK Slavia Praha,€7M,€1K,1.0,4.0,4.0,High/ Medium,No,RM,€15.9M,1
2092,T. Melia,32,United States,74,74,Sporting Kansas City,€3.2M,€6K,1.0,2.0,1.0,Medium/ Medium,Yes,GK,€4.8M,1
2093,A. Di Gaudio,28,Italy,74,74,Parma,€5.5M,€39K,1.0,4.0,4.0,High/ Medium,No,LW,€9.9M,1
2094,N. Milenković,20,Serbia,74,83,Fiorentina,€7.5M,€28K,1.0,3.0,2.0,Medium/ High,No,RB,€14.3M,1
2095,V. Demirel,36,Turkey,74,74,Fenerbahçe SK,€750K,€23K,2.0,2.0,1.0,Medium/ Medium,No,GK,€1.4M,1
2096,L. Cooper,26,Scotland,74,75,Leeds United,€5.5M,€34K,1.0,3.0,2.0,Medium/ Medium,No,LCB,€10.9M,1
2097,Edercinho Sepa,30,Brazil,74,74,Grêmio,€4.2M,€22K,1.0,3.0,2.0,Medium/ Medium,No,RCM,€7.5M,1
2098,A. Morelos,22,Colombia,74,84,Rangers FC,€9M,€41K,1.0,4.0,3.0,High/ Medium,No,ST,€18M,1
2099,J. Chester,29,Wales,74,74,Aston Villa,€4.4M,€18K,1.0,3.0,2.0,Medium/ Medium,Yes,CB,€8.3M,1
2101,E. Velázquez,24,Uruguay,74,80,Rayo Vallecano,€6.5M,€14K,1.0,3.0,2.0,High/ Medium,No,CB,€15.6M,1
2103,T. Matavž,29,Slovenia,74,74,Vitesse,€5.5M,€15K,2.0,4.0,3.0,Medium/ Low,No,ST,€8.3M,1
2104,Y. Khacheridi,30,Ukraine,74,74,PAOK,€4.2M,€1K,1.0,3.0,2.0,Low/ Medium,No,CB,€8.8M,1
2105,Y. Gerhardt,24,Germany,74,80,VfL Wolfsburg,€6.5M,€28K,2.0,3.0,3.0,Medium/ Medium,No,RCM,€12.4M,1
2106,K. Laifis,25,Cyprus,74,78,Standard de Liège,€6M,€13K,1.0,3.0,2.0,Medium/ High,No,LCB,€9.5M,1
2107,J. Hoilett,28,Canada,74,74,Cardiff City,€5.5M,€44K,2.0,3.0,3.0,Medium/ Medium,Yes,LM,€11M,1
2108,Pascoal Muscato,26,Brazil,74,74,Santos,€4.9M,€15K,1.0,4.0,2.0,Medium/ Medium,No,RDM,€9.3M,1
2109,J. Furch,28,Argentina,74,74,Santos Laguna,€6M,€22K,1.0,3.0,3.0,Medium/ Low,No,RS,€10.2M,1
2110,Fransérgio,27,Brazil,74,74,SC Braga,€6M,€13K,1.0,3.0,3.0,High/ Medium,No,LCM,€12M,1
2111,S. Gümüş,24,Germany,74,78,Galatasaray SK,€7.5M,€38K,1.0,3.0,3.0,Medium/ Low,No,RM,€14.8M,1
2112,Anselmo,29,Brazil,74,74,Al Wehda,€4.4M,€21K,1.0,2.0,3.0,Medium/ High,No,RDM,€7.4M,1
2114,Manquillo,24,Spain,74,78,Newcastle United,€6M,€30K,1.0,3.0,3.0,High/ Medium,Yes,LB,€11.9M,1
2115,Daniel Candeias,30,Portugal,74,74,Rangers FC,€5.5M,€46K,1.0,4.0,4.0,High/ High,No,RW,€9.9M,1
2116,R. Rey,27,Argentina,74,77,PAOK,€4.7M,€1K,1.0,3.0,1.0,Medium/ Medium,No,GK,€10.3M,1
2117,U. Račić,20,Serbia,74,83,Valencia CF,€7.5M,€18K,1.0,4.0,3.0,Medium/ Medium,No,CDM,€17.3M,1
2119,G. Ortíz,25,Argentina,74,79,Club Atlético Colón,€6.5M,€11K,1.0,3.0,2.0,Low/ High,No,LCB,€10.2M,1
2120,A. Ademi,27,FYR Macedonia,74,76,Dinamo Zagreb,€5.5M,€1K,1.0,3.0,3.0,High/ High,No,RDM,€12.5M,1
2122,Daniel Ayala,27,Spain,74,76,Middlesbrough,€5.5M,€41K,1.0,3.0,2.0,Medium/ Medium,Yes,RCB,€10.9M,1
2123,M. Kempf,23,Germany,74,80,VfB Stuttgart,€6.5M,€22K,1.0,3.0,2.0,Medium/ Medium,No,LCB,€12.4M,1
2124,R. Khedira,24,Germany,74,77,FC Augsburg,€6M,€17K,1.0,3.0,2.0,Medium/ Medium,No,CB,€10.7M,1
2125,M. Casco,30,Argentina,74,74,River Plate,€4.1M,€18K,1.0,4.0,3.0,High/ Medium,No,LB,€5.7M,1
2126,Caio Milaçar,34,Brazil,74,74,Ceará Sporting Club,€2.8M,€19K,1.0,4.0,4.0,Medium/ Medium,No,CAM,€5.3M,1
2128,C. Träsch,30,Germany,74,74,FC Ingolstadt 04,€4.2M,€21K,2.0,4.0,3.0,Medium/ High,Yes,CDM,€6.7M,1
2129,C. Atsu,26,Ghana,74,75,Newcastle United,€6.5M,€39K,1.0,3.0,3.0,Medium/ Low,Yes,LM,€12.8M,1
2130,A. Touré,22,Mali,74,79,AS Monaco,€6.5M,€38K,1.0,3.0,3.0,High/ Medium,No,RB,€12.8M,1
2132,M. Andújar,34,Argentina,74,74,Estudiantes de La Plata,€2.3M,€11K,2.0,3.0,1.0,Medium/ Medium,No,GK,€3.4M,1
2133,K. Olsson,23,Sweden,74,79,AIK,€7.5M,€8K,1.0,3.0,4.0,High/ Medium,No,LCM,€10.3M,1
2135,R. Jack,26,Scotland,74,78,Rangers FC,€6M,€39K,1.0,3.0,3.0,Medium/ High,No,CDM,€11.3M,1
2136,M. Luongo,25,Australia,74,77,Queens Park Rangers,€6M,€9K,1.0,3.0,3.0,Medium/ High,No,RDM,€11.9M,1
2137,L. Jara,27,Argentina,74,75,Boca Juniors,€5M,€18K,1.0,3.0,3.0,Medium/ Medium,No,RB,€7.4M,1
2138,M. Andreolli,32,Italy,74,74,Cagliari,€3.2M,€25K,2.0,3.0,2.0,Low/ Medium,No,CB,€5.5M,1
2139,A. Chahechouhe,31,Morocco,74,74,Fenerbahçe SK,€4.9M,€49K,1.0,4.0,4.0,Medium/ Medium,No,LM,€9.4M,1
2140,I. Kutepov,24,Russia,74,80,Spartak Moscow,€6.5M,€1K,1.0,5.0,2.0,Medium/ High,No,RCB,€15M,1
2141,J. Pivarić,29,Croatia,74,74,Dynamo Kyiv,€4.3M,€1K,1.0,3.0,3.0,High/ Medium,No,LB,€8.9M,1
2143,Elias Fontoira,34,Brazil,74,74,Internacional,€1.7M,€21K,1.0,3.0,3.0,Medium/ Medium,No,LDM,€3.2M,1
2144,E. Saric,27,Bosnia Herzegovina,74,74,Suwon Samsung Bluewings,€6M,€9K,1.0,3.0,3.0,High/ High,No,CM,€7.5M,1
2145,S. Al Faraj,28,Saudi Arabia,74,74,Al Hilal,€5.5M,€33K,1.0,4.0,3.0,High/ Medium,Yes,CM,€9.4M,1
2147,A. Pritchard,25,England,74,78,Huddersfield Town,€7.5M,€37K,1.0,4.0,3.0,High/ Medium,Yes,LS,€14.8M,1
2148,D. Calvert-Lewin,21,England,74,83,Everton,€9M,€55K,1.0,3.0,3.0,High/ Medium,Yes,ST,€18.9M,1
2149,T. Koopmeiners,20,Netherlands,74,83,AZ Alkmaar,€8.5M,€10K,1.0,3.0,3.0,Medium/ Medium,No,LCB,€14.5M,1
2150,Joselu,28,Spain,74,74,Newcastle United,€6M,€44K,1.0,3.0,3.0,Medium/ Medium,Yes,ST,€11.4M,1
2151,G. Svensson,31,Sweden,74,74,Seattle Sounders FC,€3.8M,€7K,1.0,2.0,3.0,Low/ Medium,No,CDM,€5.7M,1
2152,Enaldo Praz,30,Brazil,74,74,Grêmio,€4.1M,€22K,1.0,3.0,2.0,Medium/ Medium,No,LB,€7.3M,1
2153,L. Griffiths,27,Scotland,74,74,Celtic,€6M,€46K,1.0,3.0,3.0,High/ Medium,No,ST,€10.8M,1
2154,W. Katsande,32,Zimbabwe,74,74,Kaizer Chiefs,€3.2M,€1K,1.0,3.0,3.0,Medium/ Medium,No,RCM,€7.1M,1
2155,S. Kırıntılı,33,Turkey,74,74,Atiker Konyaspor,€2.8M,€12K,1.0,2.0,1.0,Medium/ Medium,No,GK,€5.7M,1
2156,E. Crivelli,23,France,74,80,Stade Malherbe Caen,€8M,€20K,1.0,3.0,2.0,High/ Medium,No,ST,€17.6M,1
2157,Jairo,24,Spain,74,77,Hamburger SV,€7M,€12K,2.0,4.0,3.0,Medium/ Medium,No,LM,€11.7M,1
2159,G. Cunningham,27,Republic of Ireland,74,75,Cardiff City,€5M,€35K,1.0,3.0,3.0,Medium/ High,Yes,LB,€10.4M,1
2160,C. Berra,33,Scotland,74,74,Heart of Midlothian,€2.3M,€8K,1.0,2.0,2.0,Medium/ High,No,CB,€4M,1
2161,A. Beck,31,Germany,74,74,VfB Stuttgart,€3.7M,€26K,2.0,3.0,3.0,Medium/ High,No,RWB,€6.3M,1
2162,K. Roofe,25,England,74,76,Leeds United,€7M,€38K,1.0,4.0,3.0,High/ Medium,Yes,ST,€13.8M,1
2164,D. Royer,28,Austria,74,74,New York Red Bulls,€5.5M,€8K,1.0,3.0,4.0,High/ High,Yes,LM,€8.3M,1
2165,C. Njie,24,Cameroon,74,77,Olympique de Marseille,€7.5M,€34K,1.0,2.0,3.0,Medium/ Medium,Yes,ST,€14.8M,1
2166,K. Lawrence,25,Jamaica,74,77,New York Red Bulls,€6M,€7K,1.0,3.0,3.0,Medium/ Medium,Yes,LB,€9.5M,1
2167,N. Sánchez,32,Argentina,74,74,Monterrey,€3.2M,€34K,1.0,3.0,2.0,Medium/ High,No,CB,€5.5M,1
2168,N. Benezet,27,France,74,74,En Avant de Guingamp,€6M,€20K,1.0,4.0,3.0,High/ Medium,No,LM,€12M,1
2169,O. Şahan,31,Turkey,74,74,Trabzonspor,€4.9M,€26K,1.0,4.0,4.0,Medium/ Medium,No,LM,€9.9M,1
2170,M. Besler,31,United States,74,74,Sporting Kansas City,€3.8M,€7K,1.0,3.0,2.0,Low/ High,Yes,LCB,€5.7M,1
2171,D. Falcinelli,27,Italy,74,75,Bologna,€6.5M,€29K,1.0,2.0,3.0,High/ Low,No,LS,€11.5M,1
2172,L. Moore,25,England,74,78,Reading,€6M,€26K,1.0,3.0,2.0,Medium/ High,Yes,LCB,€11.9M,1
2173,A. Aguilar,33,Colombia,74,74,FC Dallas,€2.3M,€7K,2.0,3.0,3.0,Low/ High,No,CDM,€3.4M,1
2174,Dani Raba,22,Spain,74,81,Villarreal CF,€8M,€22K,1.0,3.0,3.0,Medium/ Medium,No,RM,€18.4M,1
2175,B. Poulain,30,France,74,74,Club Brugge KV,€4.2M,€18K,1.0,2.0,2.0,Low/ High,No,RCB,€6.3M,1
2176,Y. Nagatomo,31,Japan,74,74,Galatasaray SK,€3.7M,€40K,2.0,5.0,3.0,High/ High,Yes,LB,€7M,1
2177,Raúl Fernández,30,Spain,74,74,UD Las Palmas,€3.6M,€8K,1.0,2.0,1.0,Medium/ Medium,Yes,GK,€5.8M,1
2178,Alberto,33,Spain,74,74,Rayo Vallecano,€2.8M,€13K,1.0,3.0,1.0,Medium/ Medium,No,GK,€6.3M,1
2179,J. Obi,27,Nigeria,74,75,Chievo Verona,€6.5M,€15K,1.0,3.0,3.0,High/ Medium,No,LCM,€11.5M,1
2180,C. Hourihane,27,Republic of Ireland,74,74,Aston Villa,€6M,€18K,1.0,4.0,3.0,High/ High,No,LCM,€11.4M,1
2181,B. Kuwas,25,Curacao,74,75,Heracles Almelo,€6.5M,€9K,1.0,3.0,4.0,Medium/ Medium,No,CF,€9.9M,1
2182,Jailson Caeiro,26,Brazil,74,74,Botafogo,€4.8M,€18K,1.0,4.0,3.0,High/ Medium,No,RB,€9.1M,1
2183,D. Chará,32,Colombia,74,74,Portland Timbers,€3.2M,€7K,1.0,4.0,3.0,High/ High,Yes,LCM,€4.8M,1
2184,T. Mykhalyk,34,Ukraine,74,74,Lokomotiv Moscow,€1.7M,€1K,2.0,3.0,2.0,Low/ High,No,CB,€3.6M,1
2186,Alexis,32,Spain,74,74,Al Ahli,€3.2M,€29K,2.0,3.0,2.0,Medium/ High,Yes,CB,€5.5M,1
2188,Kel Perinho,34,Brazil,74,74,Chapecoense,€1.7M,€14K,1.0,3.0,2.0,Low/ Medium,No,RCB,€3.2M,1
2189,C. Coady,25,England,74,77,Wolverhampton Wanderers,€6M,€46K,1.0,3.0,2.0,Low/ High,Yes,CB,€11.9M,1
2190,M. Estigarribia,30,Paraguay,74,74,Club Atlético Colón,€5.5M,€13K,1.0,4.0,3.0,High/ Medium,No,LCM,€8.3M,1
2191,E. Sviatchenko,26,Denmark,74,77,FC Midtjylland,€6M,€19K,1.0,4.0,2.0,Medium/ Medium,No,LCB,€8.3M,1
2193,Hugo Goiteira,26,Brazil,74,74,Ceará Sporting Club,€4.9M,€18K,1.0,2.0,2.0,Medium/ Medium,No,RCB,€9.1M,1
2195,André Horta,21,Portugal,74,82,Los Angeles FC,€8M,€6K,1.0,3.0,3.0,High/ Medium,No,CM,€13.6M,1
2196,Fábio Melitinho,34,Brazil,74,74,Fluminense,€2.8M,€25K,1.0,5.0,3.0,Medium/ Low,No,CAM,€5.4M,1
2197,R. Quaison,24,Sweden,74,78,1. FSV Mainz 05,€7.5M,€22K,1.0,3.0,3.0,Medium/ Medium,No,CF,€14.1M,1
2198,Luiz Felipe,21,Brazil,74,83,Lazio,€7.5M,€24K,1.0,3.0,2.0,Medium/ High,No,CB,€14.3M,1
2199,T. Sippel,30,Germany,74,74,Borussia Mönchengladbach,€3.6M,€17K,1.0,2.0,1.0,Medium/ Medium,No,GK,€6.1M,1
2200,B. Nuytinck,28,Netherlands,74,76,Udinese,€5.5M,€22K,1.0,2.0,2.0,Low/ Medium,No,LCB,€10.3M,1
2201,J. Buffarini,29,Argentina,74,74,Boca Juniors,€4.3M,€19K,1.0,3.0,3.0,High/ Medium,No,RB,€6M,1
2202,A. Wakaso,26,Ghana,74,76,Vitória Guimarães,€5.5M,€9K,1.0,3.0,2.0,Medium/ High,No,CDM,€12M,1
2203,N. Silva,28,Argentina,74,74,Club Atlético Banfield,€5.5M,€15K,1.0,4.0,3.0,Medium/ Medium,No,CAM,€8.3M,1
2204,Castro,30,Portugal,74,74,Göztepe SK,€5.5M,€22K,1.0,2.0,3.0,High/ Medium,No,CAM,€11M,1
2205,M. Hedges,28,United States,74,74,FC Dallas,€4.6M,€8K,1.0,3.0,2.0,Low/ High,No,RCB,€6.8M,1
2206,João Pereira,34,Portugal,74,74,Trabzonspor,€1.6M,€24K,2.0,3.0,3.0,High/ Medium,Yes,RB,€3.2M,1
2209,Osvaldo Lodeiro,30,Brazil,74,74,América FC (Minas Gerais),€4.2M,€14K,1.0,3.0,2.0,Medium/ Medium,No,LCB,€7.9M,1
2210,Míchel,29,Spain,74,74,Real Valladolid CF,€5.5M,€18K,1.0,3.0,3.0,Medium/ Medium,No,RCM,€12.1M,1
2211,N. Maupay,21,France,74,80,Brentford,€8M,€30K,1.0,3.0,3.0,Medium/ Medium,No,ST,€16.8M,1
2212,J. Rodríguez,24,Uruguay,74,79,Santos Laguna,€7.5M,€18K,1.0,3.0,3.0,High/ Medium,No,LS,€13.3M,1
2213,E. Mor,20,Turkey,74,83,RC Celta,€8.5M,€16K,1.0,3.0,4.0,Medium/ Low,Yes,LW,€19.6M,1
2214,Lato,20,Spain,74,83,Valencia CF,€7.5M,€18K,1.0,3.0,3.0,High/ Medium,Yes,LB,€17.3M,1
2215,Fernandão,31,Brazil,74,74,Al Wehda,€5M,€24K,2.0,3.0,3.0,High/ Low,No,ST,€8.5M,1
2216,O. Martínez,32,Paraguay,74,74,Santos Laguna,€4.3M,€19K,1.0,4.0,3.0,Medium/ Low,No,RCM,€7.2M,1
2217,Suk Hyun Jun,27,Korea Republic,74,75,Stade de Reims,€6.5M,€19K,2.0,4.0,3.0,High/ Medium,Yes,ST,€13.5M,1
2218,N. Maksimović,23,Serbia,74,81,Getafe CF,€8M,€17K,1.0,3.0,3.0,Medium/ High,No,LCM,€18.4M,1
2219,J. Kembo-Ekoko,30,DR Congo,74,74,Bursaspor,€5.5M,€18K,1.0,3.0,3.0,High/ Low,No,RW,€11M,1
2220,S. Anđelković,32,Slovenia,74,74,Venezia FC,€3.2M,€5K,1.0,2.0,2.0,Medium/ Medium,No,CB,€5M,1
2221,A. Katai,27,Serbia,74,74,Chicago Fire,€6M,€9K,1.0,4.0,4.0,Medium/ Low,No,RM,€8.7M,1
2222,Fabiano Sonta,26,Brazil,74,74,Fluminense,€4.9M,€22K,1.0,3.0,2.0,Medium/ Medium,No,LCB,€9.3M,1
2223,A. Ioniţă,27,Moldova,74,74,Cagliari,€6M,€27K,2.0,4.0,3.0,Medium/ High,No,CAM,€10.2M,1
2224,Seoane,35,Spain,74,74,CD Lugo,€1.3M,€6K,1.0,3.0,2.0,Medium/ High,No,RDM,€2.1M,1
2225,C. Pizarro,39,Peru,74,74,SV Werder Bremen,€1.6M,€18K,3.0,4.0,4.0,Medium/ Low,No,ST,€2.8M,1
2226,Ivo,31,Brazil,74,74,Henan Jianye FC,€4.9M,€13K,1.0,3.0,3.0,High/ Medium,No,LCM,€10.6M,1
2227,L. Sané,31,Senegal,74,74,Orlando City SC,€3.8M,€7K,2.0,2.0,2.0,Medium/ Low,Yes,LCB,€5.7M,1
2228,Iñigo Pérez,30,Spain,74,74,CA Osasuna,€4.2M,€9K,1.0,3.0,2.0,Medium/ Medium,No,LDM,€6.7M,1
2229,D. Kreilach,29,Croatia,74,74,Real Salt Lake,€5.5M,€8K,1.0,3.0,3.0,High/ Medium,No,ST,€8.3M,1
2231,S. Grandsir,21,France,74,85,AS Monaco,€9.5M,€36K,1.0,4.0,3.0,Medium/ Medium,No,RM,€20M,1
2233,Diogo Leite,19,Portugal,74,87,FC Porto,€9.5M,€5K,1.0,3.0,2.0,High/ Medium,No,CB,€24.9M,1
2234,Davidson,27,Brazil,74,74,Vitória Guimarães,€6M,€10K,1.0,3.0,4.0,Medium/ Medium,No,LM,€12.6M,1
2235,Dídac Vilà,29,Spain,74,74,RCD Espanyol,€4.3M,€22K,1.0,3.0,3.0,High/ Medium,No,LB,€8.9M,1
2238,E. Didot,34,France,74,74,En Avant de Guingamp,€1.7M,€19K,2.0,3.0,2.0,Medium/ Medium,No,RDM,€3.4M,1
2239,Marlon Nideiro,34,Brazil,74,74,Grêmio,€2.8M,€25K,1.0,3.0,4.0,Medium/ Medium,No,CAM,€5.1M,1
2240,B. Bereszyński,25,Poland,74,77,Sampdoria,€6M,€25K,1.0,3.0,3.0,High/ Medium,No,LB,€10.7M,1
2241,A. Hassan,25,Egypt,74,78,Olympiacos CFP,€7.5M,€1K,1.0,3.0,3.0,Medium/ Low,No,ST,€17.1M,1
2242,Jacson Zonta,34,Brazil,74,74,Vitória,€2.8M,€13K,1.0,4.0,3.0,Medium/ Medium,No,RAM,€5.4M,1
2243,R. Fanni,36,France,74,74,Montreal Impact,€750K,€5K,2.0,3.0,2.0,Medium/ High,Yes,RCB,€1.1M,1
2244,A. Diamanti,35,Italy,74,74,Livorno,€2.6M,€4K,2.0,2.0,4.0,Medium/ Medium,No,CAM,€4M,1
2246,S. Prcić,24,Bosnia Herzegovina,74,78,Levante UD,€6M,€16K,1.0,4.0,3.0,Medium/ Medium,No,CDM,€13.1M,1
2247,Leo Caldeirinha,34,Brazil,74,74,Vitória,€2.8M,€13K,1.0,3.0,4.0,Medium/ Medium,No,LAM,€5.4M,1
2248,T. Sainsbury,26,Australia,74,77,PSV,€6M,€13K,1.0,3.0,2.0,Medium/ Medium,No,RCB,€8.9M,1
2249,Edgar Ié,24,Portugal,74,81,LOSC Lille,€7M,€21K,1.0,3.0,2.0,Medium/ High,No,CB,€15.4M,1
2250,Alvildo Sousa,34,Brazil,74,74,Sport Club do Recife,€2.8M,€15K,1.0,3.0,4.0,High/ Low,No,CAM,€5.4M,1
2251,F. Đuričić,26,Serbia,74,76,Sassuolo,€7M,€40K,1.0,4.0,4.0,High/ Low,Yes,CAM,€12.4M,1
2252,J. Boëtius,24,Netherlands,74,78,1. FSV Mainz 05,€7.5M,€22K,1.0,4.0,4.0,Medium/ Medium,No,CAM,€14.1M,1
2253,F. Mubele,24,DR Congo,74,78,Toulouse Football Club,€7.5M,€23K,1.0,2.0,3.0,Medium/ Medium,No,ST,€15.6M,1
2254,A. Chávez,27,Argentina,74,75,Club Atlético Huracán,€6.5M,€17K,1.0,2.0,3.0,High/ Medium,No,LS,€10.2M,1
2255,V. Kovalenko,22,Ukraine,74,82,Shakhtar Donetsk,€8.5M,€1K,1.0,3.0,3.0,High/ High,No,CAM,€19.6M,1
2256,Y. Kaboul,32,France,74,74,Watford,€3.2M,€39K,2.0,3.0,2.0,High/ Medium,Yes,CB,€6.1M,1
2257,R. Meggiorini,32,Italy,74,74,Chievo Verona,€4.5M,€17K,2.0,3.0,4.0,Medium/ Medium,No,ST,€7.6M,1
2258,B. Sagna,35,France,74,74,Montreal Impact,€1.2M,€5K,3.0,4.0,3.0,High/ Medium,Yes,RB,€1.8M,1
2260,Rafael Vaz,29,Brazil,74,74,Universidad de Chile,€4.4M,€11K,1.0,3.0,2.0,Medium/ Medium,No,LCB,€6.1M,1
2261,Robson Denho,26,Brazil,74,74,Sport Club do Recife,€4.9M,€14K,1.0,3.0,2.0,High/ High,No,RDM,€9.3M,1
2262,Renatinho,29,Brazil,74,74,Guangzhou R&F; FC,€5.5M,€16K,1.0,3.0,3.0,High/ Medium,No,RM,€11.8M,1
2263,J. Toljan,23,Germany,74,78,Borussia Dortmund,€6M,€30K,2.0,4.0,3.0,Medium/ Medium,No,RB,€10.7M,1
2264,Claudiano Sobrino,34,Brazil,74,74,Chapecoense,€1.7M,€14K,1.0,4.0,2.0,High/ Medium,No,RDM,€3.2M,1
2265,S. M'Bia,32,Cameroon,74,74,Toulouse Football Club,€3.2M,€22K,2.0,3.0,2.0,Medium/ High,Yes,CDM,€6.5M,1
2266,Hélton Celanova,26,Brazil,74,74,Internacional,€6M,€25K,1.0,3.0,3.0,Medium/ Low,No,ST,€11.4M,1
2267,S. Sosa,31,Uruguay,74,74,Monarcas Morelia,€3.4M,€8K,1.0,3.0,1.0,Medium/ Medium,No,GK,€5.8M,1
2268,Erick Gameira,26,Brazil,74,74,Atlético Paranaense,€6M,€15K,1.0,3.0,3.0,High/ Low,No,ST,€11.4M,1
2269,Pol Lirola,20,Spain,74,80,Sassuolo,€6.5M,€26K,1.0,3.0,3.0,High/ Medium,No,RM,€12.4M,1
2270,M. Jajalo,30,Bosnia Herzegovina,74,74,Palermo,€5M,€5K,1.0,3.0,3.0,Medium/ Medium,No,LCM,€8M,1
2271,H. Mukhtar,23,Germany,74,81,Brøndby IF,€8M,€21K,1.0,5.0,3.0,High/ Medium,No,CAM,€12M,1
2272,William,23,Brazil,74,79,VfL Wolfsburg,€6.5M,€28K,1.0,3.0,3.0,High/ Low,No,RB,€11.5M,1
2273,G. Bong,30,Cameroon,74,74,Brighton & Hove Albion,€4.1M,€35K,1.0,3.0,3.0,High/ High,Yes,LB,€7.7M,1
2274,N. Hult,28,Sweden,74,74,AEK Athens,€4.4M,€1K,1.0,3.0,3.0,High/ High,No,LB,€9.8M,1
2275,J. Geis,24,Germany,74,77,FC Schalke 04,€6M,€20K,2.0,3.0,2.0,Low/ High,No,CDM,€10.7M,1
2276,L. Cavallini,25,Canada,74,77,Puebla FC,€7M,€9K,1.0,3.0,3.0,High/ Medium,No,RS,€12.4M,1
2277,P. Verhaegh,34,Netherlands,74,74,VfL Wolfsburg,€1.6M,€32K,2.0,3.0,2.0,Medium/ Medium,No,RB,€2.7M,1
2278,Jadson Vidigal,26,Brazil,74,74,Grêmio,€6M,€27K,1.0,3.0,2.0,Medium/ Medium,No,ST,€10.8M,1
2280,O. Vranješ,28,Bosnia Herzegovina,74,75,RSC Anderlecht,€5M,€17K,1.0,3.0,2.0,Medium/ High,No,RCB,€7.9M,1
2281,M. Bauer,26,Austria,74,77,Stoke City,€5.5M,€34K,1.0,3.0,3.0,High/ High,No,RB,€10.9M,1
2282,O. Kayode,25,Nigeria,74,78,Shakhtar Donetsk,€7.5M,€1K,1.0,2.0,3.0,Medium/ Medium,No,ST,€16.3M,1
2283,I. Nestorovski,28,FYR Macedonia,74,74,Palermo,€6M,€5K,1.0,4.0,3.0,High/ Medium,No,ST,€9.6M,1
2284,F. Castillo,26,Colombia,74,75,Club Tijuana,€6.5M,€19K,1.0,4.0,4.0,High/ Low,No,LM,€11.5M,1
2285,Bruno Varela,23,Portugal,74,79,SL Benfica,€5.5M,€7K,1.0,3.0,1.0,Medium/ Medium,No,GK,€11.4M,1
2286,L. Narsingh,27,Netherlands,74,74,Swansea City,€6M,€28K,2.0,3.0,4.0,Medium/ Low,Yes,RW,€11.4M,1
